genus,species,CRS12,CRS14,CRS21,CRS31,CRS38,CRS40,CRS46,CRS49,CRS52,CRS54,CRS59,CRS62,CRS66,CRS73,CRS9,CRSwNP1,CRSwNP13,CRSwNP16,CRSwNP24,CRSwNP27,CRSwNP30,CRSwNP39,CRSwNP42,CRSwNP45,CRSwNP47,CRSwNP48,CRSwNP57,CRSwNP69,CRSwNP72,CRSwNP74,CRSwNP79,control11,control17,control26,control33,control35,control53,control58,control7,control71
Kytococcus,Kytococcus_sedentarius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lachnospiracea_incertae_sedis,ramulus_Human,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Lactobacillus,Lactobacillus_acidophilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,0,0,0,0,0,0,0.002915452,0,0,0,0.025641026,0.028037383,0,0,0,0,0.062992126,0,0.067615658,0.02507837,0,0,0.137614679,0.004347826,0
Lactobacillus,Lactobacillus_amylovorus,0,0,0,0.097826087,0,0,0,0,0,0,0,0,0.32046332,0,0.105263158,0.615384615,0.652173913,0,0,0.290322581,0,0.346938776,0,0.145833333,0,0,0,0,0,0,0,0,0,0.213523132,0.191222571,0,0,0,0.058695652,0
Lactobacillus,Lactobacillus_antri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026315789,0,0,0,0,0,0,0.014577259,0,0,0,0,0,0,0,0,0,0,0,0,0.003134796,0,0,0,0,0
Lactobacillus,Lactobacillus_casei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026086957,0
Lactobacillus,Lactobacillus_crispatus,0,0,0,0.043478261,0,0,0,0,0,0,0,0,0.023166023,0,0.052631579,0,0.173913043,0,0,0.096774194,0,0.037900875,0,0.034722222,0,0.025641026,0.009345794,0,0,0,0,0.062992126,0.056338028,0.09252669,0.05015674,0,0,0.036697248,0.069565217,0
Lactobacillus,Lactobacillus_gallinarum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,0,0,0,0,0,0,0.014577259,0,0,0,0.102564103,0.037383178,0,0,0,0,0.031496063,0.056338028,0.017793594,0.012539185,0,0,0.04587156,0.008695652,0
Lactobacillus,Lactobacillus_gasseri,0,0,0.428571429,0.184782609,0,0,0,0.588785047,0,0,0,0,0.135135135,0,0.184210526,0,0,0,0,0.451612903,0,0.139941691,0.857142857,0.201388889,0.875816993,0,0.364485981,0,0,0,0,0.275590551,0.352112676,0.181494662,0.385579937,0,0.716666667,0.541284404,0.22173913,0
Lactobacillus,Lactobacillus_helveticus,0,0,0.357142857,0,0,0,0,0,0,0,0,0,0.05019305,0,0.184210526,0.384615385,0.173913043,0,0,0.129032258,0,0.10787172,0,0.041666667,0,0.461538462,0.112149533,0,0,0,0,0.322834646,0.450704225,0.377224199,0.181818182,0,0,0.174311927,0.202173913,0
Lactobacillus,Lactobacillus_iners,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06122449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0
Lactobacillus,Lactobacillus_intestinalis,0,0,0,0,0,0,0,0,0,0,0,0,0.096525097,0,0,0,0,0,0,0,0,0.005830904,0,0,0,0,0.08411215,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactobacillus,Lactobacillus_johnsonii,0,0,0,0,0,0,0,0.009345794,0,0,0,0,0.015444015,0,0,0,0,0,0,0.032258065,0,0.040816327,0.142857143,0.069444444,0.124183007,0,0.065420561,0,0,0,0,0.015748031,0.084507042,0.049822064,0.062695925,0,0.283333333,0.064220183,0.093478261,0
Lactobacillus,Lactobacillus_murinus,0,0,0.214285714,0,0,0,0,0.355140187,0,0,0,0,0,0,0,0,0,0,0.952380952,0,0,0,0,0.215277778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactobacillus,Lactobacillus_oris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,0,0,0,0,0,0,0.014577259,0,0,0,0,0,0,0,0,0,0,0,0,0.037617555,0,0,0,0,0
Lactobacillus,Lactobacillus_reuteri,0,0,0,0.336956522,0,0,0,0,0,0,0,0,0.231660232,0,0.289473684,0,0,0,0,0,0,0.090379009,0,0.25,0,0.333333333,0.112149533,0,0,0,0,0.228346457,0,0,0.047021944,0,0,0,0.260869565,1
Lactobacillus,Lactobacillus_rhamnosus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002915452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002173913,0
Lactobacillus,Lactobacillus_salivarius,0,0,0,0,0,0,0,0.046728972,0,0,0,0,0.123552124,0,0,0,0,0,0.047619048,0,0,0.081632653,0,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactobacillus,Lactobacillus_vaginalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013888889,0,0.051282051,0,0,0,0,0,0,0,0,0,0,0,0,0.002173913,0
Lactococcus,Lactococcus_lactis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Legionella,Legionella_geestiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leifsonia,Leifsonia_xyli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Lentzea,Lechevalieria_aerocolonigenes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0
Lentzea,Lentzea_albidocapillata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lentzea,Lentzea_violacea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0,0,0,0,0,0,0,0,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0
Leptothrix,Leptothrix_mobilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Leptotrichia,Leptotrichia_genomosp.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leptotrichia,Leptotrichia_shahii,0,0,0,0,0,0,0,1,0,0,0,0,0.066666667,0,0,0.388888889,0,0,0,0.947368421,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Leptotrichia,Leptotrichia_trevisanii,0,0,0,0,0,0,0,0,0,0,1,0,0.923809524,0,0,0.611111111,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Leptotrichia,Leptotrichia_wadei,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Leuconostoc,Leuconostoc_gasicomitatum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leuconostoc,Leuconostoc_lactis,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lysinibacillus,Bacillus_horikoshii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
Lysinibacillus,Bacillus_simplex,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lysinibacillus,Lysinibacillus_sphaericus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Lysobacter,Lysobacter_antibioticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lysobacter,Lysobacter_capsici,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611111111,0,0,0,0,0,0,0,0,0,0,0
Lysobacter,Lysobacter_cookii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388888889,0,0,0,0,0,0,0,0,0,0,0
Lysobacter,Lysobacter_enzymogenes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lysobacter,Lysobacter_gummosus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lysobacter,Lysobacter_yangpyeongensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lysobacter,Thermomonas_dokdonensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marinobacter,Marinobacter_bryozoorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,0,0,0,0,0,0,0
Marinobacter,Marinobacter_flavimaris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marinobacter,Marinobacter_hydrocarbonoclasticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0
Marinobacterium,Marinobacterium_georgiense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marinobacterium,Marinobacterium_marisflavum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marinomonas,Marinomonas_arenicola,0,0,0,0,0,0,0,0,0,0,0.235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marinomonas,Marinomonas_pontica,0,0,0,0,0,0,0,0,0,0,0.235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marinomonas,Marinomonas_primoryensis,0,0,0,0,0,0,0,0,0,0,0.529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marmoricola,Marmoricola_aurantiacus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Massilia,Janthinobacterium_agaricidamnosum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massilia,Massilia_aerolata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massilia,Massilia_brevitalea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massilia,Massilia_timonae,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4,0,0,0,0,0,0.263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massilia,Naxibacter_haematophilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massilia,Naxibacter_indica,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massilia,Naxibacter_intermedius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massilia,Telluria_mixta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megamonas,Megamonas_funiformis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megasphaera,Megasphaera_genomosp.,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megasphaera,Megasphaera_micronuciformis,0,0,0,0,0,0,0.777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mesoplasma,Mycoplasma_cottewii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107142857,0,0,0,0,0
Mesoplasma,Mycoplasma_putrefaciens,0.5,0,0,0,0,0,0.375,0,0,0.6,0.5,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464285714,0,0,0,0,0
Mesoplasma,Mycoplasma_yeatsii,0.5,0,0,0,0,0,0.625,0,0,0.4,0.5,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571429,0,0,0,0,0
Mesorhizobium,Mesorhizobium_chacoense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909
Mesorhizobium,Mesorhizobium_mediterraneum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091
Methanobacterium,Methanobacterium_formicicum,0,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methanobacterium,Methanobacterium_palustre,0,0,0,0,0,0,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methanobacterium,Methanobacterium_subterraneum,0,0,0,0,0,0,0,0,0.409090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methanobrevibacter,Methanobrevibacter_gottschalkii,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methanobrevibacter,Methanobrevibacter_smithii,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methanobrevibacter,Methanobrevibacter_thaueri,0,0,0,0,0,0,0,0,0,0,0,0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methanobrevibacter,Methanobrevibacter_wolinii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272727273,0,0,0,0,0,0,0,0,0,0,0,0
Methanoculleus,Methanoculleus_bourgensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111
Methanoculleus,Methanoculleus_palmolei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688888889
Methanoculleus,Methanoculleus_thermophilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.865671642,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methanosarcina,Methanosarcina_acetivorans,0,0,0,0,0,0.148148148,0,0,0,0,0,0,0,0,0,0,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methanosarcina,Methanosarcina_thermophila,0,0,0,0,0,0.851851852,0,0,0,0,0,0,0,0,0,0,0.861111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methanosphaerula,Methanosphaerula_palustris,0,0,0,0,0,0,0,0,0,0.976744186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methanothermobacter,Methanothermobacter_thermautotrophicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411764706
Methanothrix,Methanosaeta_thermophila,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methylobacterium,Methylobacterium_adhaesivum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0,0.501945525,0,0,0,0,0,0,0,0,0
Methylobacterium,Methylobacterium_extorquens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0.056074766,0.26848249,0,0,0,0,0,0,0,0,0
Methylobacterium,Methylobacterium_hispanicum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0
Methylobacterium,Methylobacterium_iners,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003891051,0,0,0,0,0,0,0,0,0
Methylobacterium,Methylobacterium_jeotgali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935483871,0,0,0,0,0,0,1,0,0,0,0
Methylobacterium,Methylobacterium_organophilum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003891051,0,0,0,0,0,0,0,0,0
Methylobacterium,Methylobacterium_radiotolerans,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.977272727,0,0.995535714,0.9875,1,1,1,0.947368421,0,0,0.943925234,0,1,1,1,1,0,1,1,1,0
Methylophilus,Methylophilus_leisingeri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324324324,0,0,0,0,0,0,0,0,0
Methylophilus,Methylophilus_methylotrophus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513513514,0,0,0,0,0,0,0,0,0
Methylophilus,Methylotenera_mobilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162162162,0,0,0,0,0,0,0,0,0
Methyloversatilis,Methyloversatilis_universalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Microbacterium,Microbacterium_ginsengisoli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Microbacterium,Microbacterium_oxydans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Microbacterium,Microbacterium_paraoxydans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Micrococcus,Micrococcus_luteus,0,0,0,0,0,0,0,1,0,0,0,0,0.347826087,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
Micrococcus,Micrococcus_lylae,0,0,0,0,0,0,0,0,0,0,0,0,0.652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Microlunatus,Microlunatus_phosphovorus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Micromonospora,Micromonospora_carbonacea,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Micromonospora,Micromonospora_coxensis,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsuokella,Mitsuokella_jalaludinii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086956522,0,0,0,0,0,0,0,0
Modestobacter,Modestobacter_multiseptatus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923076923,0,0,0,0
Moraxella,Moraxella_canis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000577034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moraxella,Moraxella_catarrhalis,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0.00288517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104166667,0,0,0
Moraxella,Moraxella_nonliquefaciens,1,0,0,0,0,0,0.909090909,0,0,0,0,0,0,0,0,0,0,0.989613387,0,0,0.979532164,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.895833333,0,0,0
Morganella,Morganella_morganii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mucilaginibacter,Mucilaginibacter_paludis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mucilaginibacter,Pedobacter_piscium,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mycoplasma,Mycoplasma_arginini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002949853,0,0,0,0,0
Mycoplasma,Mycoplasma_caviae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008849558,0,0,0,0,0
Mycoplasma,Mycoplasma_faucium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026548673,0,0,0,0,0
Mycoplasma,Mycoplasma_hyorhinis,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0.961651917,0.987341772,1,0,0,0
Nakamurella,Nakamurella_multipartita,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nakamurella,Solicoccus_flavidus,0,0,0,0,0,0,0,0,0.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neisseria,Neisseria_bacilliformis,0,0,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neisseria,Neisseria_cinerea,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0.25,0,0,0,0.111111111,0,0.071428571,0.22,0,0,0,0.025974026,0.2,0,0,0,0,0,0,0.217391304,0,0,0.107142857,0.101265823,0
Neisseria,Neisseria_elongata,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441860465,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Neisseria,Neisseria_flavescens,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0.75,0,0,0,0.111111111,0,0.857142857,0.3,0,0,0,0.220779221,0.2,0,0,0,0,0,0,0.217391304,0,0,0.053571429,0.050632911,0
Neisseria,Neisseria_meningitidis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0.071428571,0,0.090909091,0.151162791,0,0.155844156,0,0,0,0,0.214285714,0,0,0,0.238095238,0,0.178571429,0.088607595,0
Neisseria,Neisseria_mucosa,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037,0,0,0.2,0.272727273,0.104651163,0,0.350649351,0.5,0,0,0,0.357142857,0,0,0.217391304,0.333333333,0,0.25,0.455696203,0
Neisseria,Neisseria_sicca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0.14,0.636363636,0.302325581,0,0.246753247,0,0,0,0,0.428571429,0,0,0,0.428571429,0,0.375,0.113924051,0
Neisseria,Neisseria_subflava,0,0,0.25,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0.074074074,0,0,0.14,0,0,0,0,0.1,0,0,0,0,0,0,0.347826087,0,0,0.035714286,0.088607595,0
Neorhizobium,Agrobacterium_tumefaciens,1,1.029411765,0,0,0,1,1,0,1.3,1,1,1.066666667,0,1.058823529,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1
Nevskia,Nevskia_ramosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
